metro_id,tract_id,year,entropy,distmiles,metro_name
35620,36047075400,2020,0.09962722616899317,6.81901204791821,New York
35620,36047075600,1990,0.24705937012296597,7.16690679350001,New York
35620,36047075600,2000,0.3398975501620099,7.16690679350001,New York
35620,36047075600,2010,0.33402814811430526,7.16690679350001,New York
35620,36047075600,2020,0.398804721106637,7.16690679350001,New York
35620,36047075800,1990,0.14726537678116047,7.101193033198195,New York
35620,36047075800,2000,0.17511811609026443,7.101193033198195,New York
35620,36047075800,2010,0.1826001253343843,7.101193033198195,New York
35620,36047075800,2020,0.36878275470634364,7.101193033198195,New York
35620,36047076000,1990,0.326992583639077,6.7503950140434075,New York
35620,36047076000,2000,0.3052577084230983,6.7503950140434075,New York
35620,36047076000,2010,0.3209384115717076,6.7503950140434075,New York
35620,36047076000,2020,0.46518368562259066,6.7503950140434075,New York
35620,36047076200,1990,0.618535079168384,6.427403802927671,New York
35620,36047076200,2000,0.6744761437649359,6.427403802927671,New York
35620,36047076200,2010,0.6750211014780841,6.427403802927671,New York
35620,36047076200,2020,0.7372415168698269,6.427403802927671,New York
35620,36047076400,1990,0.5862019741689203,5.908040147495,New York
35620,36047076400,2000,0.6665879144031863,5.908040147495,New York
35620,36047076400,2010,0.6517778189465318,5.908040147495,New York
35620,36047076400,2020,0.7634112552651027,5.908040147495,New York
35620,36047076600,1990,0.4231047748405366,5.977353020821058,New York
35620,36047076600,2000,0.46612380007028487,5.977353020821058,New York
35620,36047076600,2010,0.4207135182996533,5.977353020821058,New York
35620,36047076600,2020,0.6294907744444811,5.977353020821058,New York
35620,36047076800,1990,0.29644151089895504,6.715950925391982,New York
35620,36047076800,2000,0.3930904499101065,6.715950925391982,New York
35620,36047076800,2010,0.4237232001877795,6.715950925391982,New York
35620,36047076800,2020,0.5716841993937744,6.715950925391982,New York
35620,36047077000,1990,0.50308632180652,5.879297209985865,New York
35620,36047077000,2000,0.4491331959611942,5.879297209985865,New York
35620,36047077000,2010,0.49390951436721076,5.879297209985865,New York
35620,36047077000,2020,0.6692850846895874,5.879297209985865,New York
35620,36047077200,1990,0.6559975972547488,6.007797182986072,New York
35620,36047077200,2000,0.6504902365133012,6.007797182986072,New York
35620,36047077200,2010,0.6536713768748647,6.007797182986072,New York
35620,36047077200,2020,0.7531684184336038,6.007797182986072,New York
35620,36047077400,1990,0.6614213175929038,6.232380891573137,New York
35620,36047077400,2000,0.7453672286410653,6.232380891573137,New York
35620,36047077400,2010,0.6754973131195863,6.232380891573137,New York
35620,36047077400,2020,0.6915419694170648,6.232380891573137,New York
35620,36047077600,1990,0.5854781588436991,6.4765654484889845,New York
35620,36047077600,2000,0.4717310149380848,6.4765654484889845,New York
35620,36047077600,2010,0.47457791118534265,6.4765654484889845,New York
35620,36047077600,2020,0.5470816327942979,6.4765654484889845,New York
35620,36047078000,1990,0.30332765186237526,6.32116510634483,New York
35620,36047078000,2000,0.2796673601121426,6.32116510634483,New York
35620,36047078000,2010,0.27767436608458973,6.32116510634483,New York
35620,36047078000,2020,0.42638057377966077,6.32116510634483,New York
35620,36047078200,1990,0.23389518813210722,6.0844857638026815,New York
35620,36047078200,2000,0.2517431233932494,6.0844857638026815,New York
35620,36047078200,2010,0.2037833793088165,6.0844857638026815,New York
35620,36047078200,2020,0.3946642281318249,6.0844857638026815,New York
35620,36047078400,1990,0.41854019111212554,6.2290223328346634,New York
35620,36047078400,2000,0.32225356819797335,6.2290223328346634,New York
35620,36047078400,2010,0.35118690697271626,6.2290223328346634,New York
